,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
269,Hotel Dei Mille,7.5,"Standard Triple Room
2 beds (1 single, 1 large double)
Breakfast included
Free cancellation
Only 1 room left at this price on our site","€ 1,212","Central Station, RomeShow on map1.9 km from centreMetro access",https://www.booking.com/hotel/it/dei-mille.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=269&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=8966909_338557980_0_1_0&highlighted_blocks=8966909_338557980_0_1_0&matching_block_id=8966909_338557980_0_1_0&sr_pri_blocks=8966909_338557980_0_1_0__121200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotel Dei Mille! To save at this property, all you have to do issign in.At only 200 metres from Termini Station, Hotel Dei Mille enjoys great transport links by train, bus and metro. The Coliseum and Trevi Fountain can be reached with a 20 minutes’ stroll.

The hotel is about 1 km from Basilica of Santa Maria Maggiore and the Opera House. The surrounding area is full of restaurants and cafés serving Roman, Italian and international cuisine.

Rooms at Dei Mille Hotel are either simply furnished or modern. They come with a private bathroom and a TV. Breakfast is served in the breakfast room with arched walls.

The Sapienza University and the Policlinico Hospital are within a 15-minute walk from the property."
270,The Boutique Hotel,8.8,"Double Room
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site","€ 1,492","Vaticano Prati, RomeShow on map2.1 km from centreMetro access",https://www.booking.com/hotel/it/joli-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=270&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=18721205_372333761_2_0_0&highlighted_blocks=18721205_372333761_2_0_0&matching_block_id=18721205_372333761_2_0_0&sr_pri_blocks=18721205_372333761_2_0_0__149200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"In one of Rome's elegant shopping and residential districts, The Boutique Hotel is within 700 metres of Saint Peter's Basilica and the Vatican City. WiFi is free throughout the property.

All air-conditioned rooms come with a Smart TV with streaming channels, a kettle and a minibar. The private bathroom includes bathrobes and slippers, free toiletries and a sensory shower.

Guests can enjoy use of a smartphone with access to free data and international calls.

The nearest airport is Rome Ciampino Airport, 16 km from The Boutique Hotel."
271,Piccolotel,9.5,"Deluxe Double or Twin Room
Multiple bed types
Breakfast included
Only 2 rooms left at this price on our site",€ 780,"Portuense, RomeShow on map3.3 km from centre",https://www.booking.com/hotel/it/piccolotel-luxury-b-amp-b.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=271&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=150860001_87837997_2_1_0&highlighted_blocks=150860001_87837997_2_1_0&matching_block_id=150860001_87837997_2_1_0&sr_pri_blocks=150860001_87837997_2_1_0__78000&from=searchresults#hotelTmpl,"Piccolotel is set in the Portuense district of Rome, 500 metres from Roma Trastevere Train Station, 2 km from Basilica San Paolo Metro Station and 3.4 km from Roman Forum. Among the facilities at this property are a shared kitchen and luggage storage space, along with free WiFi throughout the property. The bed and breakfast features family rooms.

The units at the bed and breakfast come with air conditioning, a seating area, a flat-screen TV with streaming services, a kitchen, a dining area, a safety deposit box and a private bathroom with a bidet, a hair dryer and free toiletries. A microwave, a toaster and fridge are also featured, as well as a coffee machine and a kettle. At the bed and breakfast, the units have bed linen and towels.

There is a coffee shop and lounge.

Campo de' Fiori is 3.5 km from the bed and breakfast, while Piazza di Santa Maria in Trastevere is 4 km away. The nearest airport is Fiumicino, 21 km from Piccolotel, and the property offers a paid airport shuttle service."
272,St. Paul Palace Relais,7.5,"Deluxe Double Room with Balcony
1 large double bed
Free cancellation
Only 3 rooms left at this price on our site",€ 774,"Ostiense, RomeShow on map4.4 km from centreMetro access",https://www.booking.com/hotel/it/vii-house-san-paolo.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=272&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=308872101_365574379_2_0_0&highlighted_blocks=308872101_365574379_2_0_0&matching_block_id=308872101_365574379_2_0_0&sr_pri_blocks=308872101_365574379_2_0_0__77400&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at St. Paul Palace Relais! To save at this property, all you have to do issign in.Offering city views and a shared lounge, St. Paul Palace Relais is set in the Ostiense district of Rome, 100 metres from Basilica San Paolo Metro Station and 3 km from Roma Trastevere Train Station. Among the facilities at this property are a lift and a shared kitchen, along with free WiFi throughout the property. The guest house has family rooms.

At the guest house, the units have air conditioning, a seating area, a flat-screen TV with streaming services, a kitchen, a dining area and a private bathroom with a hair dryer, a shower and free toiletries. An oven, a microwave and toaster are also offered, as well as a coffee machine and a kettle. At the guest house, every unit has bed linen and towels.

A minimarket is available at the guest house.

EUR Fermi Metro Station is 3.9 km from the guest house, while EUR Magliana Metro Station is 4.2 km from the property. The nearest airport is Rome Ciampino, 17 km from St. Paul Palace Relais, and the property offers a paid airport shuttle service."
273,Vatican Luxury House,8.1,"Apartment with City View
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 sofa bed, 1 large double)
Free cancellation
Only 1 left at this price on our site","€ 1,223","Trastevere, RomeShow on map1.7 km from centre",https://www.booking.com/hotel/it/vatican-luxury-house.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=273&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=423241902_338549002_3_0_0&highlighted_blocks=423241902_338549002_3_0_0&matching_block_id=423241902_338549002_3_0_0&sr_pri_blocks=423241902_338549002_3_0_0__122300&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Vatican Luxury House! To save at this property, all you have to do issign in.With city views, Vatican Luxury House is located in Rome and has accommodation with a kitchen. Free WiFi is available.

The apartment offers a flat-screen TV and a private bathroom with free toiletries, a hair dryer and bidet. A toaster, a fridge and stovetop are also provided, as well as a coffee machine and a kettle.


The Vatican is  550 m from Vatican Luxury House. The nearest airport is Rome Ciampino Airport, 17 km from the property."
274,Silton's Rooms,9.1,"Deluxe Double Room (2 Adults + 1 Child)
2 beds (1 bunk bed, 1 large double)
Free cancellation
Only 1 room left at this price on our site",€ 648,"Central Station, RomeShow on map2.1 km from centreMetro access",https://www.booking.com/hotel/it/silton-39-s-rooms.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=274&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=771757904_335061951_2_0_0&highlighted_blocks=771757904_335061951_2_0_0&matching_block_id=771757904_335061951_2_0_0&sr_pri_blocks=771757904_335061951_2_0_0__64825&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Silton's Rooms! To save at this property, all you have to do issign in.Silton's Rooms is located in the Central Station district of Rome, 600 metres from San Giovanni Metro Station, less than 1 km from Porta Maggiore and a 14-minute walk from Santa Maria Maggiore. It is set 700 metres from Vittorio Emanuele Metro Station and offers free WiFi plus a lift. Staff on-site can arrange a shuttle service.

The units come with air conditioning, a wardrobe and a flat-screen TV, and certain units at the guest house have a balcony. At the guest house, all units have a private bathroom.

Popular points of interest near the guest house include Sapienza University of Rome, Cavour Metro Station and Colosseo Metro Station. The nearest airport is Rome Ciampino Airport, 12 km from Silton's Rooms."
275,Fragrance Hotel St. Peter,8.4,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 1 room left at this price on our site","€ 1,430","Vaticano Prati, RomeShow on map2.6 km from centre",https://www.booking.com/hotel/it/fragrance-st-peter.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=275&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659953&all_sr_blocks=101571801_375407506_0_2_0&highlighted_blocks=101571801_375407506_0_2_0&matching_block_id=101571801_375407506_0_2_0&sr_pri_blocks=101571801_375407506_0_2_0__142960&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Fragrance Hotel St. Peter! To save at this property, all you have to do issign in.With a garden and a sky terrace, Fragrance St Peter is located in Roma, 900 metres from Saint Peter’s Square. Free Wi-Fi access is available in all areas.

All the rooms here will provide you with a flat-screen TV, air conditioning and a minibar. Featuring a bath or shower, the private bathrooms also come with a hairdryer and free toiletries.

Guests will enjoy a continental breakfast every morning. It includes hot drinks, croissants, pastries, cheese and pies.

Fragrance St Peter is 300 metres from San Pietro Train Station. Castel Sant’Angelo is a 20-minute walk away."
276,Les Fleurs Luxury House,8.9,"Double or Twin Room
1 large double bed
Free cancellation
Only 1 room left at this price on our site","€ 1,560","Spagna, RomeShow on map1.1 km from centreMetro access",https://www.booking.com/hotel/it/les-fleurs-luxury-house.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=276&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=25439902_273225942_0_0_0&highlighted_blocks=25439902_273225942_0_0_0&matching_block_id=25439902_273225942_0_0_0&sr_pri_blocks=25439902_273225942_0_0_0__155950&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Les Fleurs Luxury House! To save at this property, all you have to do issign in.Les Fleurs is set in an 18th-century 2-storey building with no lift, just beside chic Via dei Condotti, 100 metres from the Spanish Steps. Accommodation here includes free WiFi and an LCD TV.

All air-conditioned rooms and suites at Les Fleurs are modern furnished. The private bathroom has a bath or shower, both with a hydromassage feature, plus soft bathrobes and slippers. The Studio comes with a kitchen and living/dining area.

The guests will also find the restaurant Le Bistrò on the grounds of the property, where they can have lunch and dinner, having also the open areas available. Also the staff of the restaurant can provide the room service for the guests of Les Fleurs Luxury House.

Located next to Rome's most exclusive shopping street, Via Condotti, this elegant property is a 5-minute walk from Spagna and Flaminio metro stations. The Trevi Fountain can be reached on foot in 10 minutes."
277,MF Hotel,7.4,"Economy Double Room
1 double bed
Only 2 rooms left at this price on our site",€ 733,RomeShow on map2.3 km from centre,https://www.booking.com/hotel/it/m-f.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=277&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=49675323_91254283_0_2_0&highlighted_blocks=49675323_91254283_0_2_0&matching_block_id=49675323_91254283_0_2_0&sr_pri_blocks=49675323_91254283_0_2_0__73260&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Offering air-conditioned rooms with free Wi-Fi, MF Hotel is only 10 minutes' walk from Rome National Library and Castro Pretorio Metro Station. Direct metro links are available to the Coliseum and Termini Station.

Fully soundproofed, rooms at Hotel MF include an LED TV, safe and minibar. Each has parquet floors and some overlook the Villa Savoia gardens. A continental breakfast is served daily in a dedicated room.

The hotel is about 5 minutes' walk from the Villa Borghese lush park. Both the Spanish Steps and Trevi Fountain are 2 km away."
278,Roman Holidays Boutique Hotel,8.6,"Double or Twin Room
1 large double bed
Free cancellation
Only 1 room left at this price on our site","€ 1,634","Central Station, RomeShow on map1.4 km from centreMetro access",https://www.booking.com/hotel/it/roman-holidays-boutique.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=278&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=252067908_378487387_2_2_0&highlighted_blocks=252067908_378487387_2_2_0&matching_block_id=252067908_378487387_2_2_0&sr_pri_blocks=252067908_378487387_2_2_0__163440&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Roman Holidays Boutique Hotel! To save at this property, all you have to do issign in.Roman Holidays Boutique Hotel is set in the centre of Rome, just 200 metres from Santa Maria Maggiore and Rome's Termini Central Station. Free WiFi is available throughout.

Rooms all come with a 50"" Smart flat-screen TV and private bathroom with slippers and free toiletries.Some of our accommodations have jacuzzi, some have sensory showers, some have an access to sauna and hammam.. Some rooms also have a view of the city.

A buffet breakfast including pastries, yoghurt, fresh fruit, as well as cereal, coffee and tea is served daily.

Bike hire is available at the property. Piazza Barberini is 900 metres from the Roman Holidays Boutique Hotel, while Quirinale is 900 metres away. Rome Ciampino Airport is 14 km from the property."
279,Hotel La Place Roma,8.8,"Classic Room
1 extra-large double bed
Free cancellation
Only 1 room left at this price on our site","€ 2,326","Spagna, RomeShow on map0.9 km from centre",https://www.booking.com/hotel/it/la-place-roma-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=279&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=634982303_368783439_0_2_0&highlighted_blocks=634982303_368783439_0_2_0&matching_block_id=634982303_368783439_0_2_0&sr_pri_blocks=634982303_368783439_0_2_0__232560&from=searchresults#hotelTmpl,"Well located in the centre of Rome, Hotel La Place Roma provides air-conditioned rooms, a garden, free WiFi and a shared lounge. Featuring room service, this property also has a restaurant and a terrace. Private parking is available on site.

At the hotel, each room is fitted with a wardrobe, a flat-screen TV, a private bathroom, bed linen and towels. Each room includes a safety deposit box, while selected rooms come with a balcony and others also offer city views. Guest rooms will provide guests with a minibar.

Staff speak Arabic, English, Spanish and Italian at the reception.

Popular points of interest near Hotel La Place Roma include Trevi Fountain, Piazza Navona and Piazza Barberini. The nearest airport is Rome Ciampino, 16 km from the accommodation, and the property offers a paid airport shuttle service."
280,Domus Santa Caterina,8.2,"Double or Twin Room with Private External Bathroom
1 large double bed
Only 2 rooms left at this price on our site",€ 736,"Central Station, RomeShow on map2.2 km from centreMetro access",https://www.booking.com/hotel/it/domus-santa-caterina.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=280&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=161889106_89107467_2_0_0&highlighted_blocks=161889106_89107467_2_0_0&matching_block_id=161889106_89107467_2_0_0&sr_pri_blocks=161889106_89107467_2_0_0__73620&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Domus Santa Caterina! To save at this property, all you have to do issign in.Just a 3-minute walk from Porta Maggiore in Rome, Domus Santa Caterina offers free WiFi throughout the guest house and accomodation with garden views, a terrace or balcony. Manzoni Metro Station is 200 metres away.

Rooms at Santa Caterina Domus include a wardrobe, a fan, tiled/marble floors, and a desk. The bathroom comes with a shower, a hairdryer and towels. Some rooms have private external bathrooms.

You will find a shared lounge at the property and a tour desk, where staff can help you with local information and reservations.

Saint John Lateran Basilica is 1 metro stop from the property, while the popular area of San Lorenzo is 1 km away."
281,Hotel Hiberia,8.7,"Classic Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 7 rooms left at this price on our site","€ 1,458","Trevi, RomeShow on map400 m from centre",https://www.booking.com/hotel/it/hiberiahotelrome.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=281&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659957&all_sr_blocks=8058402_363351010_0_2_0&highlighted_blocks=8058402_363351010_0_2_0&matching_block_id=8058402_363351010_0_2_0&sr_pri_blocks=8058402_363351010_0_2_0__145800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Hiberia is just 400 metres from the Trevi Fountain, and offers air-conditioned rooms with a flat-screen satellite TV. The restaurant serves a large buffet breakfast, and classic Italian and international cuisine.

The Hiberia is surrounded by Rome's attractions, including the Coliseum, just 5 minutes' walk away.  Frequent buses to Roma Termini Train Station leave from nearby.

The multilingual staff are available 24 hours a day, and there is a luggage storage room.

The rooms are simply decorated, with carpeted or tiled floors, and classic wooden furniture. Each features a private bathroom, en suite or external."
